draft_year,round,pick_number,team,player_name,position,games_played,points,performance_score,expected_performance,draft_value
2014,7,194,Washington,Kevin Elgestal,F,0.0,0.0,0.0,60.62,-60.62
2014,7,195,Dallas,Patrick Sanvido,D,0.0,0.0,0.0,60.62,-60.62
2014,7,196,Detroit,Axel Holmstrom,F,0.0,0.0,0.0,60.62,-60.62
2014,7,197,Columbus,Olivier Leblanc,D,0.0,0.0,0.0,60.62,-60.62
2014,7,198,Philadelphia,Jesper Pettersson,D,0.0,0.0,0.0,60.62,-60.62
2014,7,199,Minnesota,Pavel Jenys,R,0.0,0.0,0.0,60.62,-60.62
2014,7,200,NY Islanders,Lukas Sutter,C,0.0,0.0,0.0,60.62,-60.62
2014,7,201,Detroit,Alexander Kadeykin,C,0.0,0.0,0.0,60.62,-60.62
2014,7,202,St. Louis,Dwyer Tschantz,F,0.0,0.0,0.0,60.62,-60.62
2014,7,203,Pittsburgh,Jeff Taylor,D,0.0,0.0,0.0,60.62,-60.62
2014,7,204,Colorado,Julien Nantel,L,0.0,0.0,0.0,60.62,-60.62
2014,7,205,Anaheim,Ondrej Kase,R,258.0,124.0,541.96,59.09,482.87
2014,7,206,Boston,Emil Johansson,D,0.0,0.0,0.0,60.62,-60.62
2014,7,207,Montreal,Jake Evans,C,412.0,150.0,652.81,58.77,594.04
2014,7,208,Chicago,Jack Ramsey,D,0.0,0.0,0.0,60.62,-60.62
2014,7,209,Los Angeles,Spencer Watson,R,0.0,0.0,0.0,60.62,-60.62
2014,7,210,Los Angeles,Jacob Middleton,D,375.0,93.0,558.18,59.04,499.14
2015,1,1,Edmonton,Connor McDavid,C,789.0,1208.0,1604.17,1044.9,559.27
2015,1,2,Buffalo,Jack Eichel,C,685.0,690.0,1177.19,868.06,309.13
2015,1,3,Arizona,Dylan Strome,C,593.0,439.0,959.53,854.72,104.81
2015,1,4,Toronto,Mitch Marner,R,733.0,818.0,1265.78,749.97,515.81
2015,1,5,Carolina,Noah Hanifin,D,824.0,350.0,702.28,683.39,18.89
2015,1,6,New Jersey,Pavel Zacha,C,702.0,403.0,824.01,707.7,116.31
2015,1,7,Philadelphia,Ivan Provorov,D,773.0,312.0,685.05,750.15,-65.1
2015,1,8,Columbus,Zach Werenski,D,637.0,462.0,947.27,565.99,381.28
2015,1,9,San Jose,Timo Meier,R,692.0,476.0,916.77,730.99,185.78
2015,1,10,Colorado,Mikko Rantanen,R,711.0,778.0,1248.06,512.39,735.67
2015,1,11,Florida,Lawson Crouse,L,660.0,255.0,670.98,561.73,109.25
2015,1,12,Dallas,Denis Gurianov,R,298.0,113.0,556.77,624.14,-67.37
2015,1,13,Boston,Jakub Zboril,D,76.0,16.0,112.64,532.35,-419.71
2015,1,14,Boston,Jake DeBrusk,L,622.0,352.0,817.36,510.45,306.91
2015,1,15,Boston,Zachary Senyshyn,R,16.0,3.0,22.87,579.04,-556.17
2015,1,16,NY Islanders,Mathew Barzal,C,607.0,532.0,1070.51,526.34,544.17
2015,1,17,Winnipeg,Kyle Connor,L,689.0,669.0,1147.58,493.42,654.16
2015,1,18,Ottawa,Thomas Chabot,D,567.0,335.0,837.67,442.82,394.85
2015,1,19,Detroit,Evgeny Svechnikov,L,172.0,45.0,275.05,461.31,-186.26
2015,1,20,Minnesota,Joel Eriksson Ek,C,611.0,346.0,817.66,487.55,330.11
2015,1,21,Ottawa,Colin White,C,323.0,113.0,581.77,454.93,126.84
2015,1,23,Vancouver,Brock Boeser,R,623.0,478.0,981.5,310.64,670.86
2015,1,24,Philadelphia,Travis Konecny,R,718.0,542.0,971.4,457.29,514.11
2015,1,25,Winnipeg,Jack Roslovic,C,590.0,294.0,762.24,358.44,403.8
2015,1,26,Montreal,Noah Juulsen,D,208.0,27.0,269.83,648.56,-378.73
2015,1,27,Anaheim,Jacob Larsson,D,172.0,24.0,226.96,364.49,-137.53
2015,1,28,NY Islanders,Anthony Beauvillier,L,708.0,297.0,697.99,278.5,419.49
2015,1,29,Columbus,Gabriel Carlsson,D,81.0,18.0,122.22,339.03,-216.81
2015,1,30,Arizona,Nick Merkley,R,41.0,15.0,75.35,455.64,-380.29
2015,2,31,San Jose,Jeremy Roy,D,0.0,0.0,0.0,186.58,-186.58
2015,2,32,Arizona,Christian Fischer,R,523.0,137.0,569.55,114.24,455.31
2015,2,33,Tampa Bay,Mitchell Stephens,C,123.0,19.0,166.51,324.52,-158.01
2015,2,34,Toronto,Travis Dermott,D,348.0,62.0,489.98,222.42,267.56
2015,2,35,Carolina,Sebastian Aho,C,753.0,709.0,1123.6,265.78,857.82
2015,2,36,Ottawa,Gabriel Gagne,R,0.0,0.0,0.0,230.38,-230.38
2015,2,37,Boston,Brandon Carlo,D,691.0,119.0,496.4,201.07,295.33
2015,2,38,Columbus,Paul Bittner,L,0.0,0.0,0.0,345.77,-345.77
2015,2,39,Colorado,A.J. Greer,L,320.0,77.0,496.33,351.3,145.03
2015,2,40,Colorado,Nicolas Meloche,D,57.0,8.0,75.32,93.75,-18.43
2015,2,41,NY Rangers,Ryan Gropp,L,0.0,0.0,0.0,211.46,-211.46
2015,2,43,Los Angeles,Erik Cernak,D,496.0,119.0,551.59,283.46,268.13
2015,2,44,Tampa Bay,Matthew Spencer,D,0.0,0.0,0.0,310.45,-310.45
2015,2,45,Boston,Jakob Forsbacka-Karlsson,C,29.0,9.0,49.61,320.86,-271.25
2015,2,46,Pittsburgh,Daniel Sprong,R,374.0,166.0,717.84,128.87,588.97
2015,2,47,Winnipeg,Jansen Harkins,C,305.0,45.0,408.05,313.17,94.88
2015,2,48,Ottawa,Filip Chlapik,C,57.0,11.0,82.19,81.47,0.72
2015,2,49,Dallas,Roope Hintz,C,521.0,421.0,1014.76,168.96,845.8
2015,2,50,Minnesota,Jordan Greenway,L,471.0,165.0,641.59,169.2,472.39
2015,2,51,Buffalo,Brendan Guhle,D,65.0,14.0,97.06,253.66,-156.6
2015,2,52,Boston,Jeremy Lauzon,D,379.0,58.0,480.76,168.45,312.31
2015,2,53,Calgary,Rasmus Andersson,D,612.0,274.0,720.99,221.17,499.82
2015,2,54,Chicago,Graham Knott,C,0.0,0.0,0.0,256.36,-256.36
2015,2,55,Nashville,Yakov Trenin,C,451.0,118.0,569.3,429.94,139.36
2015,2,56,St. Louis,Vince Dunn,D,616.0,327.0,788.77,188.19,600.58
2015,2,57,Washington,Jonas Siegenthaler,D,443.0,79.0,501.38,190.92,310.46
2015,2,58,Columbus,Kevin Stenlund,C,362.0,90.0,558.68,444.78,113.9
2015,2,59,Anaheim,Julius Nattinen,L,0.0,0.0,0.0,211.93,-211.93
2015,2,60,Calgary,Oliver Kylington,D,220.0,60.0,357.4,234.56,122.84
2015,2,61,Toronto,Jeremy Bracco,R,0.0,0.0,0.0,216.97,-216.97
2015,3,62,NY Rangers,Robin Kovacs,R,0.0,0.0,0.0,173.49,-173.49
2015,3,63,Arizona,Kyle Capobianco,D,106.0,17.0,144.93,172.63,-27.7
2015,3,64,Tampa Bay,Dennis Yan,L,0.0,0.0,0.0,173.7,-173.7
2015,3,65,Toronto,Andrew Nielsen,D,0.0,0.0,0.0,168.53,-168.53
2015,3,66,Vancouver,Guillaume Brisebois,D,30.0,3.0,36.87,328.9,-292.03
2015,3,67,New Jersey,Blake Speers,C,5.0,0.0,5.0,250.37,-245.37
2015,3,68,Toronto,Martins Dzierkals,R,0.0,0.0,0.0,88.6,-88.6
2015,3,69,Columbus,Keegan Kolesar,R,434.0,120.0,581.41,193.85,387.56
2015,3,71,Colorado,Jean-Christophe Beaudin,C,22.0,1.0,24.29,205.51,-181.22
2015,3,72,Tampa Bay,Anthony Cirelli,C,579.0,344.0,840.36,103.59,736.77
2015,3,73,Detroit,Vili Saarijarvi,D,0.0,0.0,0.0,70.83,-70.83
2015,3,74,Los Angeles,Alexander Dergachyov,C,0.0,0.0,0.0,127.04,-127.04
2015,3,78,Winnipeg,Erik Foley,L,0.0,0.0,0.0,209.4,-209.4
2015,3,79,NY Rangers,Sergey Zborovskiy,D,0.0,0.0,0.0,284.79,-284.79
2015,3,80,Anaheim,Brent Gates,C,0.0,0.0,0.0,199.44,-199.44
2015,3,81,Arizona,Brendan Warren,L,0.0,0.0,0.0,69.86,-69.86
2015,3,82,NY Islanders,Mitchell Vande Sompel,D,0.0,0.0,0.0,233.08,-233.08
2015,3,83,Arizona,Jens Looke,R,0.0,0.0,0.0,74.99,-74.99
2015,3,84,Anaheim,Deven Sideroff,R,0.0,0.0,0.0,75.03,-75.03
2015,3,85,Nashville,Thomas Novak,C,280.0,156.0,637.24,208.88,428.36
2015,3,87,Montreal,Lukas Vejdemo,C,13.0,2.0,17.58,24.71,-7.13
2015,3,88,Florida,Thomas Schemitsch,D,0.0,0.0,0.0,71.24,-71.24
2015,3,89,NY Rangers,Aleksi Saarela,C,9.0,4.0,18.16,169.19,-151.03
2015,3,91,Chicago,Dennis Gilbert,D,117.0,21.0,165.09,43.48,121.61
2015,4,92,Buffalo,Will Borgen,D,368.0,83.0,539.87,73.63,466.24
2015,4,94,St. Louis,Adam Musil,C,0.0,0.0,0.0,55.6,-55.6
2015,4,95,Toronto,Jesper Lindgren,D,0.0,0.0,0.0,153.51,-153.51
2015,4,96,Carolina,Nicolas Roy,C,437.0,189.0,708.59,162.42,546.17
2015,4,97,New Jersey,Colton White,D,107.0,14.0,139.06,98.79,40.27
2015,4,98,Philadelphia,Samuel Dove-McFalls,C,0.0,0.0,0.0,132.71,-132.71
2015,4,99,Los Angeles,Austin Wagner,L,178.0,42.0,274.18,162.96,111.22
2015,4,100,Nashville,Anthony Richard,C,39.0,14.0,71.06,122.58,-51.52
2015,4,101,Colorado,Andrei Mironov,D,10.0,3.0,16.87,145.54,-128.67
2015,4,102,Florida,Denis Malgin,C,257.0,81.0,442.49,98.82,343.67
2015,4,103,Dallas,Chris Martenet,D,0.0,0.0,0.0,55.35,-55.35
2015,4,104,Philadelphia,Mikhail Vorobyov,C,35.0,5.0,46.45,277.95,-231.5
2015,4,105,Boston,Jesse Gabrielle,L,0.0,0.0,0.0,156.76,-156.76
2015,4,106,San Jose,Adam Helewka,L,0.0,0.0,0.0,259.74,-259.74
2015,4,107,Ottawa,Christian Wolanin,D,86.0,23.0,138.67,58.85,79.82
2015,4,108,Winnipeg,Michael Spacek,C,0.0,0.0,0.0,145.03,-145.03
2015,4,109,Ottawa,Filip Ahl,L,0.0,0.0,0.0,86.99,-86.99
2015,4,112,NY Islanders,Parker Wotherspoon,D,185.0,45.0,288.05,226.92,61.13
2015,4,113,NY Rangers,Brad Morrison,C,0.0,0.0,0.0,102.82,-102.82
2015,4,114,Vancouver,Dmitry Zhukenov,C,0.0,0.0,0.0,154.84,-154.84
2015,4,115,Nashville,Alexandre Carrier,D,369.0,109.0,596.82,2.08,594.74
2015,4,116,St. Louis,Glenn Gawdin,C,13.0,1.0,15.29,90.29,-75.0
2015,4,117,Edmonton,Caleb Jones,D,255.0,56.0,383.24,218.1,165.14
2015,4,118,Tampa Bay,Jonne Tammela,C,0.0,0.0,0.0,99.56,-99.56
2015,4,119,NY Rangers,Daniel Bernhardt,R,0.0,0.0,0.0,84.34,-84.34
2015,4,120,Tampa Bay,Mathieu Joseph,R,467.0,160.0,635.31,113.93,521.38
2015,4,121,Chicago,Ryan Shea,D,146.0,37.0,230.73,271.45,-40.72
2015,5,122,Buffalo,Devante Stephens,D,0.0,0.0,0.0,98.64,-98.64
2015,5,123,Arizona,Conor Garland,R,551.0,324.0,835.38,96.27,739.11
2015,5,124,Edmonton,Ethan Bear,D,275.0,67.0,428.43,97.42,331.01
2015,5,125,Toronto,Dmytro Timashov,L,45.0,9.0,65.61,98.45,-32.84
2015,5,126,Carolina,Luke Stevens,L,0.0,0.0,0.0,98.64,-98.64
2015,5,127,St. Louis,Niko Mikkola,D,396.0,73.0,506.28,97.2,409.08
2015,5,128,Philadelphia,David Kase,R,7.0,1.0,9.29,98.61,-89.32
2015,5,129,Columbus,Sam Ruopp,D,0.0,0.0,0.0,98.64,-98.64
2015,5,130,San Jose,Karlis Cukste,D,0.0,0.0,0.0,98.64,-98.64
2015,5,131,Montreal,Matt Bradley,C,0.0,0.0,0.0,98.64,-98.64
2015,5,132,Florida,Karch Bachman,L,0.0,0.0,0.0,98.64,-98.64
2015,5,133,Dallas,Joseph Cecconi,D,0.0,0.0,0.0,98.64,-98.64
2015,5,134,Los Angeles,Matt Schmalz,R,0.0,0.0,0.0,98.64,-98.64
2015,5,135,Minnesota,Kirill Kaprizov,L,393.0,470.0,1330.97,94.86,1236.11
2015,5,136,Calgary,Pavel Karnaukhov,L,0.0,0.0,0.0,98.64,-98.64
2015,5,137,Pittsburgh,Dominik Simon,C,256.0,77.0,432.33,97.41,334.92
2015,5,138,Carolina,Spencer Smallman,R,0.0,0.0,0.0,98.64,-98.64
2015,5,139,Ottawa,Christian Jaros,D,94.0,14.0,126.06,98.28,27.78
2015,5,140,Detroit,Chase Pearson,C,3.0,0.0,3.0,98.63,-95.63
2015,5,141,Columbus,Veeti Vainio,D,0.0,0.0,0.0,98.64,-98.64
2015,5,142,San Jose,Rudolfs Balcers,L,170.0,62.0,311.98,97.75,214.23
2015,5,143,Washington,Connor Hobbs,D,0.0,0.0,0.0,98.64,-98.64
2015,5,144,Vancouver,Carl Neill,D,0.0,0.0,0.0,98.64,-98.64
2015,5,147,NY Islanders,Ryan Pilon,D,0.0,0.0,0.0,98.64,-98.64
2015,5,148,Anaheim,Troy Terry,R,483.0,339.0,928.19,96.0,832.19
2015,5,149,Vancouver,Adam Gaudette,R,363.0,121.0,627.75,96.86,530.89
2015,5,150,Tampa Bay,Ryan Zuhlsdorf,D,0.0,0.0,0.0,98.64,-98.64
2015,5,151,Chicago,Radovan Bondra,R,0.0,0.0,0.0,98.64,-98.64
2015,6,152,Buffalo,Giorgio Estephan,C,0.0,0.0,0.0,83.45,-83.45
2015,6,154,Edmonton,John Marino,D,439.0,155.0,643.84,81.56,562.28
2015,6,155,Toronto,Stephen Desrocher,D,0.0,0.0,0.0,83.45,-83.45
2015,6,156,Carolina,Jake Massie,D,0.0,0.0,0.0,83.45,-83.45
2015,6,157,New Jersey,Brett Seney,L,66.0,14.0,98.06,83.16,14.9
2015,6,158,Philadelphia,Cooper Marody,C,7.0,1.0,9.29,83.43,-74.14
2015,6,159,Columbus,Vladislav Gavrikov,D,512.0,168.0,623.5,81.62,541.88
2015,6,160,San Jose,Adam Parsells,D,0.0,0.0,0.0,83.45,-83.45
2015,6,161,Colorado,Sergei Boikov,D,0.0,0.0,0.0,83.45,-83.45
2015,6,162,Florida,Chris Wilkie,R,0.0,0.0,0.0,83.45,-83.45
2015,6,164,Chicago,Roy Radke,R,0.0,0.0,0.0,83.45,-83.45
2015,6,165,Boston,Cameron Hughes,C,3.0,0.0,3.0,83.44,-80.44
2015,6,166,Calgary,Andrew Mangiapane,L,557.0,259.0,735.08,81.3,653.78
2015,6,167,Pittsburgh,Frederik Tiffels,F,0.0,0.0,0.0,83.45,-83.45
2015,6,168,Winnipeg,Mason Appleton,C,465.0,152.0,622.49,81.63,540.86
2015,6,169,Carolina,David Cotton,C,0.0,0.0,0.0,83.45,-83.45
2015,6,170,Detroit,Patrick Holway,D,0.0,0.0,0.0,83.45,-83.45
2015,6,171,Minnesota,Nick Boka,D,0.0,0.0,0.0,83.45,-83.45
2015,6,172,NY Islanders,AnDong Song,D,0.0,0.0,0.0,83.45,-83.45
2015,6,173,Washington,Colby Williams,D,0.0,0.0,0.0,83.45,-83.45
2015,6,174,Vancouver,Lukas Jasek,C,0.0,0.0,0.0,83.45,-83.45
2015,6,175,Nashville,Tyler Moy,F,0.0,0.0,0.0,83.45,-83.45
2015,6,176,St. Louis,Liam Dunda,R,0.0,0.0,0.0,83.45,-83.45
2015,6,177,Montreal,Simon Bourque,D,0.0,0.0,0.0,83.45,-83.45
2015,6,178,Anaheim,Steven Ruggiero,D,0.0,0.0,0.0,83.45,-83.45
2015,6,180,Tampa Bay,Bokondji Imama,L,33.0,2.0,37.58,83.34,-45.76
2015,6,181,Chicago,Joni Tuulola,D,0.0,0.0,0.0,83.45,-83.45
2015,7,182,Buffalo,Ivan Chukarov,D,0.0,0.0,0.0,60.62,-60.62
2015,7,185,Toronto,Nikita Korostelev,R,0.0,0.0,0.0,60.62,-60.62
2015,7,186,Carolina,Steven Lorentz,C,376.0,78.0,525.12,59.14,465.98
2015,7,187,Los Angeles,Chaz Reddekopp,D,0.0,0.0,0.0,60.62,-60.62
2015,7,189,Columbus,Markus Nutivaara,D,275.0,71.0,437.59,59.38,378.21
2015,7,190,San Jose,Marcus Vela,C,0.0,0.0,0.0,60.62,-60.62
2015,7,191,Colorado,Gustav Olhaver,C,0.0,0.0,0.0,60.62,-60.62
2015,7,192,Florida,Patrick Shea,C,0.0,0.0,0.0,60.62,-60.62
2015,7,194,Los Angeles,Matt Roy,D,512.0,149.0,593.25,58.94,534.31
2015,7,195,Boston,Jack Becker,C,0.0,0.0,0.0,60.62,-60.62
2015,7,196,Calgary,Riley Bruce,D,0.0,0.0,0.0,60.62,-60.62
2015,7,197,Pittsburgh,Nikita Pavlychev,C,0.0,0.0,0.0,60.62,-60.62
2015,7,198,Winnipeg,Sami Niku,D,67.0,16.0,103.64,60.33,43.31
2015,7,200,Detroit,Adam Marsh,L,0.0,0.0,0.0,60.62,-60.62
2015,7,201,Minnesota,Gustav Bouramman,D,0.0,0.0,0.0,60.62,-60.62
2015,7,202,NY Islanders,Petter Hansson,D,0.0,0.0,0.0,60.62,-60.62
2015,7,203,Winnipeg,Matteo Gennaro,C,0.0,0.0,0.0,60.62,-60.62
2015,7,204,Minnesota,Jack Sadek,D,0.0,0.0,0.0,60.62,-60.62
2015,7,207,Montreal,Jeremiah Addison,L,0.0,0.0,0.0,60.62,-60.62
2015,7,209,Edmonton,Ziyat Paigin,D,0.0,0.0,0.0,60.62,-60.62
2015,7,210,Vancouver,Tate Olson,D,0.0,0.0,0.0,60.62,-60.62
2015,7,211,Chicago,John Dahlstrom,R,0.0,0.0,0.0,60.62,-60.62
2016,1,1,Toronto,Auston Matthews,C,689.0,780.0,1278.91,1072.0,206.91
2016,1,2,Winnipeg,Patrik Laine,L,537.0,422.0,996.65,883.1,113.55
2016,1,3,Columbus,Pierre-Luc Dubois,L,623.0,425.0,912.14,858.67,53.47
2016,1,4,Edmonton,Jesse Puljujarvi,R,387.0,128.0,625.64,803.32,-177.67
2016,1,5,Vancouver,Olli Juolevi,D,41.0,3.0,47.87,742.88,-695.01
2016,1,6,Calgary,Matthew Tkachuk,L,671.0,668.0,1167.6,679.07,488.53
2016,1,7,Arizona,Clayton Keller,R,677.0,586.0,1061.66,718.76,342.9
2016,1,8,Buffalo,Alex Nylander,L,126.0,49.0,238.21,625.08,-386.87
2016,1,9,Montreal,Mikhail Sergachev,D,624.0,365.0,832.86,737.98,94.88
2016,1,10,Colorado,Tyson Jost,C,558.0,164.0,595.6,566.76,28.84
2016,1,11,Ottawa,Logan Brown,C,99.0,26.0,158.54,612.98,-454.44
2016,1,12,New Jersey,Michael McLeod,C,287.0,85.0,481.65,630.4,-148.75
2016,1,13,Carolina,Jake Bean,D,277.0,65.0,425.85,506.25,-80.4
2016,1,14,Boston,Charlie McAvoy,D,569.0,358.0,868.93,506.15,362.78
2016,1,15,Minnesota,Luke Kunin,C,491.0,147.0,600.07,526.57,73.5
2016,1,16,Arizona,Jakob Chychrun,D,616.0,322.0,782.15,550.38,231.77
2016,1,17,Nashville,Dante Fabbro,D,446.0,108.0,553.41,542.94,10.47
2016,1,18,Winnipeg,Logan Stanley,D,274.0,59.0,409.11,481.78,-72.67
2016,1,19,NY Islanders,Kieffer Bellows,L,114.0,32.0,187.28,469.29,-282.01
2016,1,20,Detroit,Dennis Cholowski,D,171.0,41.0,264.89,533.61,-268.72
2016,1,21,Carolina,Julien Gauthier,R,181.0,41.0,274.89,482.82,-207.93
2016,1,22,Philadelphia,German Rubtsov,C,4.0,0.0,4.0,505.15,-501.15
2016,1,23,Florida,Henrik Borgstrom,C,111.0,26.0,170.54,384.37,-213.83
2016,1,24,Anaheim,Max Jones,L,302.0,69.0,460.01,503.78,-43.77
2016,1,25,Dallas,Riley Tufte,L,28.0,4.0,37.16,418.87,-381.71
2016,1,26,St. Louis,Tage Thompson,C,525.0,403.0,981.79,577.36,404.43
2016,1,27,Tampa Bay,Brett Howden,C,484.0,162.0,628.87,327.95,300.92
2016,1,28,Washington,Lucas Johansen,D,9.0,2.0,13.58,335.53,-321.95
2016,1,29,Boston,Trent Frederic,C,407.0,115.0,586.35,300.35,286.0
2016,1,30,Anaheim,Sam Steel,C,490.0,175.0,647.16,403.66,243.5
2016,2,31,Toronto,Egor Korshkov,L,1.0,1.0,3.29,186.21,-182.92
2016,2,32,Edmonton,Tyler Benson,L,38.0,3.0,44.87,161.94,-117.07
2016,2,33,Buffalo,Rasmus Asplund,C,189.0,49.0,301.21,313.3,-12.09
2016,2,34,Columbus,Andrew Peeke,D,381.0,75.0,516.48,219.48,297.0
2016,2,35,St. Louis,Jordan Kyrou,R,481.0,373.0,988.19,277.06,711.13
2016,2,36,Philadelphia,Pascal Laberge,C,0.0,0.0,0.0,230.38,-230.38
2016,2,37,Tampa Bay,Libor Hajek,D,110.0,12.0,137.48,233.7,-96.22
2016,2,38,Florida,Adam Mascherin,L,0.0,0.0,0.0,345.77,-345.77
2016,2,39,Chicago,Alex DeBrincat,R,690.0,590.0,1053.09,295.62,757.46
2016,2,40,Colorado,Cameron Morrison,L,0.0,0.0,0.0,100.03,-100.03
2016,2,41,New Jersey,Nathan Bastian,R,312.0,75.0,483.75,167.48,316.27
2016,2,42,Ottawa,Jonathan Dahlen,C,61.0,22.0,111.38,315.87,-204.49
2016,2,43,Carolina,Janne Kuokkanen,C,119.0,42.0,215.18,311.5,-96.32
2016,2,44,Tampa Bay,Boris Katchouk,L,179.0,36.0,261.44,286.68,-25.24
2016,2,45,Chicago,Chad Krys,D,0.0,0.0,0.0,325.37,-325.37
2016,2,46,Detroit,Givani Smith,R,168.0,22.0,218.38,178.81,39.57
2016,2,47,Nashville,Samuel Girard,D,604.0,241.0,681.29,290.4,390.89
2016,2,49,Boston,Ryan Lindgren,D,476.0,111.0,546.11,221.03,325.08
2016,2,50,Chicago,Artur Kayumov,L,0.0,0.0,0.0,222.67,-222.67
2016,2,51,Los Angeles,Kale Clague,D,94.0,21.0,142.09,249.91,-107.82
2016,2,52,Philadelphia,Wade Allison,R,75.0,22.0,125.38,198.07,-72.69
2016,2,53,Detroit,Filip Hronek,D,527.0,284.0,795.33,214.97,580.36
2016,2,56,Calgary,Dillon Dube,C,325.0,127.0,615.83,202.6,413.23
2016,2,57,Toronto,Carl Grundstrom,R,337.0,89.0,540.81,187.64,353.17
2016,2,58,Tampa Bay,Taylor Raddysh,R,372.0,119.0,616.79,439.5,177.29
2016,2,60,San Jose,Dylan Gambrell,C,233.0,40.0,324.6,237.3,87.3
2016,2,61,Pittsburgh,Kasper Bjorkqvist,R,6.0,1.0,8.29,216.14,-207.85
2016,3,63,Edmonton,Markus Niemelainen,D,43.0,1.0,45.29,181.68,-136.39
2016,3,64,Vancouver,William Lockwood,R,54.0,2.0,58.58,168.37,-109.79
2016,3,65,Columbus,Vitaly Abramov,L,5.0,1.0,7.29,167.87,-160.58
2016,3,66,Calgary,Adam Fox,D,481.0,416.0,1061.07,243.55,817.52
2016,3,67,Carolina,Matt Filipe,L,0.0,0.0,0.0,250.79,-250.79
2016,3,68,Arizona,Cam Dineen,D,38.0,7.0,54.03,84.1,-30.07
2016,3,69,Buffalo,Cliff Pu,R,0.0,0.0,0.0,258.45,-258.45
2016,3,70,Montreal,Will Bitten,C,4.0,1.0,6.29,54.51,-48.22
2016,3,71,Colorado,Josh Anderson,D,0.0,0.0,0.0,207.72,-207.72
2016,3,72,Toronto,J.D. Greenway,D,0.0,0.0,0.0,187.62,-187.62
2016,3,73,New Jersey,Joey Anderson,R,169.0,40.0,260.6,49.11,211.49
2016,3,74,Carolina,Hudson Elynuik,C,0.0,0.0,0.0,127.04,-127.04
2016,3,76,Nashville,Rem Pitlick,C,132.0,54.0,255.66,40.16,215.5
2016,3,77,Pittsburgh,Connor Hall,D,0.0,0.0,0.0,321.95,-321.95
2016,3,78,Nashville,Frederic Allard,D,4.0,0.0,4.0,208.95,-204.95
2016,3,79,Winnipeg,Luke Green,D,0.0,0.0,0.0,284.79,-284.79
2016,3,80,New Jersey,Brandon Gignac,C,8.0,1.0,10.29,198.41,-188.12
2016,3,81,NY Rangers,Sean Day,D,2.0,0.0,2.0,69.68,-67.68
2016,3,82,Philadelphia,Carsen Twarynski,L,22.0,1.0,24.29,231.06,-206.77
2016,3,84,Edmonton,Matthew Cairns,D,0.0,0.0,0.0,75.03,-75.03
2016,3,85,Anaheim,Josh Mahura,D,276.0,57.0,406.53,229.85,176.68
2016,3,86,Buffalo,Casey Fitzgerald,D,63.0,9.0,83.61,190.97,-107.36
2016,3,87,Washington,Garrett Pilon,C,3.0,1.0,5.29,25.83,-20.54
2016,3,89,Florida,Linus Nassen,D,0.0,0.0,0.0,170.7,-170.7
2016,3,90,Dallas,Fredrik Karlstrom,C,8.0,1.0,10.29,112.69,-102.4
2016,3,91,Edmonton,Filip Berglund,D,0.0,0.0,0.0,59.98,-59.98
2016,4,92,Toronto,Adam Brooks,C,43.0,11.0,68.19,126.04,-57.85
2016,4,93,Anaheim,Jack Kopacka,L,0.0,0.0,0.0,108.48,-108.48
2016,4,94,Florida,Jonathan Ang,C,0.0,0.0,0.0,55.6,-55.6
2016,4,95,NY Islanders,Anatoly Golyshev,L,0.0,0.0,0.0,153.51,-153.51
2016,4,96,Calgary,Linus Lindstrom,C,0.0,0.0,0.0,233.28,-233.28
2016,4,97,Winnipeg,Jacob Cederholm,D,0.0,0.0,0.0,110.38,-110.38
2016,4,98,NY Rangers,Tarmo Reunanen,D,4.0,1.0,6.29,132.13,-125.84
2016,4,99,Buffalo,Brett Murray,L,26.0,6.0,39.74,186.4,-146.66
2016,4,100,Montreal,Victor Mete,D,248.0,45.0,351.05,99.25,251.8
2016,4,101,Toronto,Keaton Middleton,D,47.0,3.0,53.87,142.45,-88.58
2016,4,102,New Jersey,Mikhail Maltsev,L,56.0,9.0,76.61,132.08,-55.47
2016,4,103,Ottawa,Todd Burgess,R,0.0,0.0,0.0,55.35,-55.35
2016,4,104,Carolina,Max Zimmer,L,0.0,0.0,0.0,282.17,-282.17
2016,4,106,Minnesota,Brandon Duhaime,R,370.0,70.0,510.23,203.05,307.18
2016,4,107,Detroit,Alfons Malmstrom,D,0.0,0.0,0.0,71.46,-71.46
2016,4,108,Nashville,Hardy Haman Aktell,D,6.0,1.0,8.29,144.27,-135.98
2016,4,109,Philadelphia,Connor Bunnaman,C,54.0,3.0,60.87,80.91,-20.04
2016,4,110,Chicago,Lucas Carlsson,D,73.0,15.0,107.35,208.74,-101.39
2016,4,111,San Jose,Noah Gregor,L,324.0,77.0,500.33,112.39,387.94
2016,4,112,Los Angeles,Jacob Moverare,D,109.0,11.0,134.19,242.3,-108.11
2016,4,113,Chicago,Nathan Noel,C,0.0,0.0,0.0,102.82,-102.82
2016,4,114,Florida,Riley Stillman,D,167.0,26.0,226.54,132.18,94.36
2016,4,115,Anaheim,Alex Dostie,C,0.0,0.0,0.0,56.34,-56.34
2016,4,116,Dallas,Rhett Gardner,C,41.0,2.0,45.58,87.54,-41.96
2016,4,117,Washington,Damien Riat,R,0.0,0.0,0.0,260.68,-260.68
2016,4,118,Tampa Bay,Ross Colton,C,397.0,176.0,717.42,27.82,689.6
2016,4,119,St. Louis,Tanner Kaspick,C,0.0,0.0,0.0,84.34,-84.34
